"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.943268529E0,-3.421314240E0,7.110779285E-1,9.220070839E0,9.860057263E0
9.945270560E0,-3.416525841E0,7.110779285E-1,9.210494041E0,9.849440651E0
9.947271771E0,-3.421314240E0,7.062895298E-1,9.203310966E0,9.844042298E0
9.949272982E0,-3.414131641E0,7.062895298E-1,9.222464561E0,9.859462072E0
9.951274193E0,-3.411737442E0,7.062895298E-1,9.210494041E0,9.847436101E0
9.953275326E0,-3.406949043E0,7.062895298E-1,9.203310966E0,9.839058869E0
9.955276497E0,-3.404554844E0,7.062895298E-1,9.208099365E0,9.842709612E0
9.957278099E0,-3.404554844E0,7.110779285E-1,9.210494041E0,9.845294612E0
9.959279505E0,-3.402160645E0,7.110779285E-1,9.198522568E0,9.833267326E0
9.961280951E0,-3.392583847E0,7.134721279E-1,9.203310966E0,9.834612366E0
9.963282630E0,-3.392583847E0,7.134721279E-1,9.196128845E0,9.827891604E0
9.965284505E0,-3.380612850E0,7.110779285E-1,9.191340446E0,9.819109647E0
9.967286771E0,-3.383007050E0,7.086837292E-1,9.191340446E0,9.819761124E0
9.969288880E0,-3.368641853E0,7.110779285E-1,9.191340446E0,9.814994598E0
9.971289427E0,-3.383007050E0,7.134721279E-1,9.184157372E0,9.813385033E0
9.973290521E0,-3.390189648E0,7.206547260E-1,9.188945770E0,9.820868264E0
9.975291615E0,-3.397372246E0,7.086837292E-1,9.179368973E0,9.813520548E0
9.977292708E0,-3.399766445E0,7.086837292E-1,9.184157372E0,9.818828399E0
9.979294427E0,-3.387795448E0,7.182605267E-1,9.188945770E0,9.819866626E0
9.981295247E0,-3.387795448E0,7.158663273E-1,9.179368973E0,9.810730724E0
9.983295638E0,-3.399766445E0,7.206547260E-1,9.184157372E0,9.819699677E0
9.985296263E0,-3.390189648E0,7.230489254E-1,9.191340446E0,9.823284827E0
9.987297904E0,-3.387795448E0,7.182605267E-1,9.176975250E0,9.808666114E0
9.989298529E0,-3.390189648E0,7.158663273E-1,9.179368973E0,9.811557735E0
9.991298958E0,-3.394978046E0,7.254431248E-1,9.176975250E0,9.811677655E0
9.993298529E0,-3.399766445E0,7.302315235E-1,9.172186852E0,9.809213098E0
9.995297591E0,-3.402160645E0,7.278373241E-1,9.167398453E0,9.805388244E0
9.997297396E0,-3.402160645E0,7.254431248E-1,9.167398453E0,9.805210817E0
9.999297513E0,-3.409343243E0,7.278373241E-1,9.157821655E0,9.798931880E0
1.000129802E1,-3.409343243E0,7.278373241E-1,9.160215378E0,9.801169026E0
1.000329810E1,-3.421314240E0,7.326257229E-1,9.172186852E0,9.816880524E0
1.000529829E1,-3.421314240E0,7.278373241E-1,9.167398453E0,9.812050381E0
1.000729900E1,-3.411737442E0,7.350199223E-1,9.172186852E0,9.813726015E0
1.000929892E1,-3.411737442E0,7.254431248E-1,9.172186852E0,9.813013387E0
1.001129884E1,-3.416525841E0,7.254431248E-1,9.172186852E0,9.814679220E0
1.001329915E1,-3.426102638E0,7.374141216E-1,9.169792175E0,9.816671911E0
1.001529935E1,-3.438073635E0,7.350199223E-1,9.169792175E0,9.820676817E0
1.001729978E1,-3.433285236E0,7.350199223E-1,9.167398453E0,9.816766076E0
1.001930044E1,-3.430891037E0,7.350199223E-1,9.174580574E0,9.822636932E0
1.002130072E1,-3.438073635E0,7.422025204E-1,9.176975250E0,9.827923974E0
1.002330076E1,-3.433285236E0,7.445967197E-1,9.172186852E0,9.821959246E0
1.002530095E1,-3.433285236E0,7.422025204E-1,9.174580574E0,9.824013477E0
1.002730103E1,-3.438073635E0,7.398083210E-1,9.172186852E0,9.823272281E0
1.002930130E1,-3.442862034E0,7.374141216E-1,9.176975250E0,9.829239712E0
1.003130122E1,-3.445256233E0,7.445967197E-1,9.174580574E0,9.828384582E0
1.003330122E1,-3.445256233E0,7.398083210E-1,9.184157372E0,9.836963632E0
1.003530208E1,-3.435679436E0,7.469909191E-1,9.181763649E0,9.831921090E0
1.003730197E1,-3.450044632E0,7.493851185E-1,9.181763649E0,9.837132190E0
1.003930232E1,-3.445256233E0,7.565677166E-1,9.172186852E0,9.827064509E0
1.004130259E1,-3.445256233E0,7.493851185E-1,9.167398453E0,9.822044744E0
1.004330279E1,-3.442862034E0,7.469909191E-1,9.186552048E0,9.838904052E0
1.004530322E1,-3.454833031E0,7.541735172E-1,9.179368973E0,9.836943819E0
1.004730349E1,-3.457227230E0,7.541735172E-1,9.179368973E0,9.837784941E0
1.004930392E1,-3.464409828E0,7.565677166E-1,9.176975250E0,9.838262291E0
1.005130392E1,-3.462015629E0,7.493851185E-1,9.186552048E0,9.845804629E0
1.005330361E1,-3.471592426E0,7.541735172E-1,9.193734169E0,9.856240644E0
1.005530353E1,-3.457227230E0,7.589619160E-1,9.188945770E0,9.847089300E0
1.005730505E1,-3.459621429E0,7.613561153E-1,9.198522568E0,9.857051334E0
1.005930669E1,-3.464409828E0,7.685387731E-1,9.208099365E0,9.868225840E0
1.006130779E1,-3.464409828E0,7.661445141E-1,9.208099365E0,9.868039663E0
1.006330814E1,-3.473986626E0,7.565677166E-1,9.203310966E0,9.866200410E0
1.006530861E1,-3.481169224E0,7.517793179E-1,9.205705643E0,9.870599155E0
1.006730845E1,-3.469198227E0,7.589619160E-1,9.203310966E0,9.864699300E0
1.006930888E1,-3.471592426E0,7.589619160E-1,9.203310966E0,9.865541542E0
1.007131021E1,-3.476380825E0,7.589619160E-1,9.203310966E0,9.867227553E0
1.007331119E1,-3.471592426E0,7.565677166E-1,9.212887764E0,9.874292361E0
1.007531224E1,-3.471592426E0,7.445967197E-1,9.212887764E0,9.873382359E0
1.007731232E1,-3.469198227E0,7.469909191E-1,9.198522568E0,9.859317887E0
1.007931165E1,-3.459621429E0,7.422025204E-1,9.198522568E0,9.855590416E0
1.008131169E1,-3.464409828E0,7.493851185E-1,9.188945770E0,9.848880032E0
1.008331169E1,-3.462015629E0,7.469909191E-1,9.193734169E0,9.852324376E0
1.008531279E1,-3.457227230E0,7.445967197E-1,9.198522568E0,9.854930838E0
1.008731333E1,-3.469198227E0,7.326257229E-1,9.191340446E0,9.851538763E0
1.008931392E1,-3.462015629E0,7.278373241E-1,9.191340446E0,9.848656689E0
1.009131439E1,-3.464409828E0,7.374141216E-1,9.191340446E0,9.850210873E0
1.009331486E1,-3.466804028E0,7.422025204E-1,9.200917244E0,9.860348517E0
1.009531478E1,-3.459621429E0,7.469909191E-1,9.215282440E0,9.871595936E0
1.009731486E1,-3.447650433E0,7.493851185E-1,9.210494041E0,9.863116751E0
1.009931634E1,-3.454833031E0,7.374141216E-1,9.198522568E0,9.853551050E0
1.010131693E1,-3.459621429E0,7.350199223E-1,9.205705643E0,9.861756999E0
1.010331689E1,-3.459621429E0,7.350199223E-1,9.208099365E0,9.863991517E0
1.010531708E1,-3.450044632E0,7.326257229E-1,9.208099365E0,9.860458525E0
1.010731712E1,-3.452438831E0,7.278373241E-1,9.200917244E0,9.854235596E0
1.010931747E1,-3.454833031E0,7.278373241E-1,9.196128845E0,9.850604254E0
1.011131822E1,-3.454833031E0,7.254431248E-1,9.200917244E0,9.854898129E0
1.011331900E1,-3.450044632E0,7.326257229E-1,9.222464561E0,9.873874670E0
1.011531923E1,-3.445256233E0,7.206547260E-1,9.229647636E0,9.878032660E0
1.011731986E1,-3.440467834E0,7.230489254E-1,9.229647636E0,9.876538572E0
1.011932099E1,-3.445256233E0,7.254431248E-1,9.220070839E0,9.869435876E0
1.012132255E1,-3.447650433E0,7.182605267E-1,9.203310966E0,9.854091761E0
1.012332412E1,-3.442862034E0,7.254431248E-1,9.191340446E0,9.841763354E0
1.012532626E1,-3.440467834E0,7.206547260E-1,9.198522568E0,9.847282853E0
1.012732775E1,-3.430891037E0,7.206547260E-1,9.203310966E0,9.848415572E0
1.012932876E1,-3.435679436E0,7.206547260E-1,9.203310966E0,9.850084729E0
1.013132990E1,-3.430891037E0,7.206547260E-1,9.205705643E0,9.850653426E0
1.013333052E1,-3.426102638E0,7.182605267E-1,9.212887764E0,9.855525274E0
1.013533193E1,-3.426102638E0,7.206547260E-1,9.205705643E0,9.848986694E0
1.013733380E1,-3.428496838E0,7.158663273E-1,9.203310966E0,9.847232500E0
1.013933587E1,-3.426102638E0,7.230489254E-1,9.200917244E0,9.844686748E0
1.014133716E1,-3.433285236E0,7.230489254E-1,9.210494041E0,9.856137568E0
1.014333814E1,-3.430891037E0,7.110779285E-1,9.196128845E0,9.841007614E0
1.014533962E1,-3.430891037E0,7.158663273E-1,9.198522568E0,9.843591587E0
1.014734122E1,-3.418920040E0,7.038952708E-1,9.198522568E0,9.838561898E0
1.014934220E1,-3.418920040E0,7.110779285E-1,9.196128845E0,9.836840539E0
1.015134341E1,-3.414131641E0,7.110779285E-1,9.203310966E0,9.841893082E0
1.015334509E1,-3.418920040E0,7.158663273E-1,9.212887764E0,9.852856428E0
1.015534622E1,-3.421314240E0,7.110779285E-1,9.203310966E0,9.844387015E0
1.015734826E1,-3.423708439E0,7.015010715E-1,9.193734169E0,9.835579861E0
1.015934982E1,-3.426102638E0,6.991068721E-1,9.196128845E0,9.838481359E0
1.016135181E1,-3.421314240E0,6.967126727E-1,9.198522568E0,9.838882919E0
1.016335376E1,-3.421314240E0,6.991068721E-1,9.203310966E0,9.843529565E0
1.016535607E1,-3.411737442E0,7.158663273E-1,9.193734169E0,9.832454675E0
1.016735880E1,-3.409343243E0,7.110779285E-1,9.191340446E0,9.829038222E0
1.016936072E1,-3.409343243E0,7.086837292E-1,9.198522568E0,9.835581905E0
1.017136216E1,-3.416525841E0,6.991068721E-1,9.193734169E0,9.832911431E0
1.017336396E1,-3.435679436E0,7.038952708E-1,9.179368973E0,9.826503777E0
1.017536560E1,-3.430891037E0,7.110779285E-1,9.181763649E0,9.827585097E0
1.017736771E1,-3.423708439E0,7.015010715E-1,9.184157372E0,9.826628611E0
1.017936974E1,-3.414131641E0,6.991068721E-1,9.184157372E0,9.823125364E0
1.018137154E1,-3.428496838E0,7.015010715E-1,9.179368973E0,9.823823546E0
1.018337267E1,-3.423708439E0,7.038952708E-1,9.191340446E0,9.833513473E0
1.018537396E1,-3.416525841E0,7.134721279E-1,9.179368973E0,9.820514550E0
1.018737501E1,-3.416525841E0,7.158663273E-1,9.176975250E0,9.818451414E0
1.018937693E1,-3.418920040E0,7.110779285E-1,9.181763649E0,9.823412328E0
1.019137826E1,-3.423708439E0,7.158663273E-1,9.162610054E0,9.807531141E0
1.019337872E1,-3.442862034E0,7.110779285E-1,9.172186852E0,9.822827620E0
1.019537974E1,-3.438073635E0,7.158663273E-1,9.162610054E0,9.812555117E0
1.019738064E1,-3.430891037E0,7.110779285E-1,9.165003777E0,9.811928422E0
1.019938236E1,-3.433285236E0,7.254431248E-1,9.167398453E0,9.816053669E0
1.020138392E1,-3.440467834E0,7.206547260E-1,9.162610054E0,9.813744706E0
1.020338568E1,-3.426102638E0,7.206547260E-1,9.167398453E0,9.813190965E0
1.020538775E1,-3.438073635E0,7.206547260E-1,9.157821655E0,9.808434688E0
1.020738994E1,-3.442862034E0,7.230489254E-1,9.148244858E0,9.801351066E0
1.020939142E1,-3.442862034E0,7.374141216E-1,9.148244858E0,9.802421260E0
1.021139345E1,-3.445256233E0,7.326257229E-1,9.145850182E0,9.800668676E0
1.021339564E1,-3.435679436E0,7.278373241E-1,9.150638580E0,9.801419631E0
1.021539744E1,-3.438073635E0,7.350199223E-1,9.162610054E0,9.813971042E0
1.021739896E1,-3.445256233E0,7.374141216E-1,9.145850182E0,9.801027785E0
1.021940029E1,-3.445256233E0,7.398083210E-1,9.143456459E0,9.798974583E0
1.022140126E1,-3.447650433E0,7.350199223E-1,9.143456459E0,9.799456302E0
1.022340275E1,-3.433285236E0,7.350199223E-1,9.131484985E0,9.783236675E0
1.022540486E1,-3.428496838E0,7.278373241E-1,9.138668060E0,9.787726582E0
1.022740634E1,-3.433285236E0,7.254431248E-1,9.148244858E0,9.798168156E0
1.022940685E1,-3.433285236E0,7.206547260E-1,9.143456459E0,9.793344003E0
1.023140759E1,-3.426102638E0,7.278373241E-1,9.148244858E0,9.795831278E0
1.023340822E1,-3.430891037E0,7.302315235E-1,9.143456459E0,9.793214355E0
1.023540927E1,-3.435679436E0,7.374141216E-1,9.145850182E0,9.797665452E0
1.023741021E1,-3.428496838E0,7.374141216E-1,9.145850182E0,9.795149090E0
1.023941162E1,-3.428496838E0,7.398083210E-1,9.148244858E0,9.797565560E0
1.024141357E1,-3.426102638E0,7.350199223E-1,9.145850182E0,9.794131361E0
1.024341560E1,-3.428496838E0,7.350199223E-1,9.138668060E0,9.788263317E0
1.024541700E1,-3.426102638E0,7.302315235E-1,9.136273384E0,9.784830541E0
1.024741892E1,-3.426102638E0,7.374141216E-1,9.143456459E0,9.792076128E0
1.024942029E1,-3.428496838E0,7.422025204E-1,9.155426979E0,9.804452984E0
1.025142255E1,-3.438073635E0,7.422025204E-1,9.155426979E0,9.807805976E0
1.025342509E1,-3.438073635E0,7.517793179E-1,9.157821655E0,9.810770609E0
1.025542642E1,-3.430891037E0,7.398083210E-1,9.153033257E0,9.802874449E0
1.025742728E1,-3.433285236E0,7.398083210E-1,9.155426979E0,9.805947534E0
1.025942845E1,-3.435679436E0,7.398083210E-1,9.174580574E0,9.824669880E0
1.026142943E1,-3.438073635E0,7.374141216E-1,9.188945770E0,9.838742515E0
1.026343083E1,-3.428496838E0,7.398083210E-1,9.181763649E0,9.828870262E0
1.026543169E1,-3.440467834E0,7.445967197E-1,9.186552048E0,9.837885023E0
1.026743365E1,-3.438073635E0,7.374141216E-1,9.186552048E0,9.836506922E0
1.026943564E1,-3.435679436E0,7.398083210E-1,9.198522568E0,9.847031378E0
1.027143794E1,-3.445256233E0,7.374141216E-1,9.196128845E0,9.847962014E0
1.027344033E1,-3.450044632E0,7.350199223E-1,9.196128845E0,9.849459274E0
1.027544267E1,-3.452438831E0,7.422025204E-1,9.203310966E0,9.857541844E0
1.027744470E1,-3.450044632E0,7.422025204E-1,9.215282440E0,9.867882397E0
1.027944595E1,-3.452438831E0,7.398083210E-1,9.224859238E0,9.877483394E0
1.028144783E1,-3.452438831E0,7.422025204E-1,9.232041359E0,9.884370800E0
1.028344958E1,-3.447650433E0,7.469909191E-1,9.227252960E0,9.878587254E0
1.028545193E1,-3.442862034E0,7.422025204E-1,9.232041359E0,9.881029866E0
1.028745412E1,-3.450044632E0,7.278373241E-1,9.229647636E0,9.880230292E0
1.028945497E1,-3.459621429E0,7.302315235E-1,9.239224434E0,9.892698654E0
1.029145599E1,-3.459621429E0,7.350199223E-1,9.251194954E0,9.904233579E0
1.029345759E1,-3.464409828E0,7.422025204E-1,9.248801231E0,9.904207402E0
1.029545908E1,-3.462015629E0,7.302315235E-1,9.236829758E0,9.891299928E0
1.029746107E1,-3.462015629E0,7.326257229E-1,9.239224434E0,9.893713196E0
1.029946267E1,-3.454833031E0,7.302315235E-1,9.246406555E0,9.897734263E0
1.030146443E1,-3.447650433E0,7.230489254E-1,9.244012833E0,9.892465138E0
1.030346599E1,-3.440467834E0,7.254431248E-1,9.236829758E0,9.883426057E0
1.030546700E1,-3.445256233E0,7.254431248E-1,9.234436035E0,9.882857235E0
1.030746806E1,-3.454833031E0,7.230489254E-1,9.236829758E0,9.888260463E0
1.030946927E1,-3.454833031E0,7.326257229E-1,9.232041359E0,9.884492874E0
1.031147118E1,-3.454833031E0,7.254431248E-1,9.229647636E0,9.881727303E0
1.031347244E1,-3.452438831E0,7.254431248E-1,9.222464561E0,9.874181191E0
1.031547404E1,-3.454833031E0,7.254431248E-1,9.208099365E0,9.861603973E0
1.031747591E1,-3.450044632E0,7.110779285E-1,9.208099365E0,9.858880956E0
1.031947747E1,-3.447650433E0,7.134721279E-1,9.227252960E0,9.876109212E0
1.032147841E1,-3.452438831E0,7.182605267E-1,9.222464561E0,9.873656094E0
1.032347935E1,-3.459621429E0,7.086837292E-1,9.215282440E0,9.868771125E0
1.032548095E1,-3.462015629E0,7.206547260E-1,9.217676163E0,9.872712357E0
1.032748240E1,-3.464409828E0,7.158663273E-1,9.210494041E0,9.866498900E0
1.032948408E1,-3.459621429E0,7.182605267E-1,9.193734169E0,9.849346506E0
1.033148497E1,-3.440467834E0,7.326257229E-1,9.193734169E0,9.843693785E0
1.033348478E1,-3.454833031E0,7.302315235E-1,9.184157372E0,9.839606495E0
1.033548548E1,-3.459621429E0,7.158663273E-1,9.186552048E0,9.842468367E0
1.033748619E1,-3.471592426E0,7.254431248E-1,9.176975250E0,9.838449901E0
1.033948658E1,-3.473986626E0,7.302315235E-1,9.176975250E0,9.839649175E0
1.034148704E1,-3.466804028E0,7.230489254E-1,9.157821655E0,9.818718215E0
1.034348767E1,-3.464409828E0,7.254431248E-1,9.157821655E0,9.818049738E0
1.034548845E1,-3.459621429E0,7.302315235E-1,9.145850182E0,9.805549146E0
1.034748954E1,-3.464409828E0,7.326257229E-1,9.131484985E0,9.794023379E0
1.034949118E1,-3.464409828E0,7.278373241E-1,9.129091263E0,9.791434518E0
1.035149263E1,-3.462015629E0,7.230489254E-1,9.131484985E0,9.792464960E0
1.035349318E1,-3.471592426E0,7.206547260E-1,9.126696587E0,9.791214827E0
1.035549513E1,-3.459621429E0,7.134721279E-1,9.126696587E0,9.786450505E0
1.035749700E1,-3.462015629E0,7.110779285E-1,9.131484985E0,9.791588332E0
1.035949841E1,-3.459621429E0,7.038952708E-1,9.119514465E0,9.779058905E0
1.036150005E1,-3.462015629E0,7.086837292E-1,9.117119789E0,9.778019129E0
1.036350122E1,-3.452438831E0,6.967126727E-1,9.112331390E0,9.769305288E0
1.036550259E1,-3.464409828E0,6.967126727E-1,9.112331390E0,9.773542212E0
1.036750408E1,-3.466804028E0,7.062895298E-1,9.112331390E0,9.775078436E0
1.036950470E1,-3.459621429E0,7.182605267E-1,9.114726067E0,9.775638592E0
1.037150626E1,-3.464409828E0,7.206547260E-1,9.117119789E0,9.779741916E0
1.037350747E1,-3.469198227E0,7.206547260E-1,9.117119789E0,9.781439200E0
1.037550958E1,-3.466804028E0,7.158663273E-1,9.124302864E0,9.786935042E0
1.037751142E1,-3.462015629E0,7.206547260E-1,9.114726067E0,9.776662351E0
1.037951431E1,-3.471592426E0,7.206547260E-1,9.117119789E0,9.782288610E0
1.038151591E1,-3.469198227E0,7.254431248E-1,9.119514465E0,9.784025151E0
1.038351697E1,-3.471592426E0,7.254431248E-1,9.126696587E0,9.791568428E0
1.038551798E1,-3.483563423E0,7.230489254E-1,9.138668060E0,9.806797020E0
1.038751935E1,-3.476380825E0,7.326257229E-1,9.133879662E0,9.800495996E0
1.038952087E1,-3.471592426E0,7.398083210E-1,9.136273384E0,9.801569348E0
1.039152212E1,-3.466804028E0,7.326257229E-1,9.136273384E0,9.799334772E0
1.039352365E1,-3.478775024E0,7.422025204E-1,9.141061783E0,9.808758880E0
1.039552576E1,-3.473986626E0,7.374141216E-1,9.153033257E0,9.817860279E0
1.039752755E1,-3.469198227E0,7.374141216E-1,9.155426979E0,9.818399009E0
1.039952990E1,-3.483563423E0,7.422025204E-1,9.167398453E0,9.835002445E0
1.040153173E1,-3.478775024E0,7.398083210E-1,9.160215378E0,9.826430572E0
1.040353388E1,-3.469198227E0,7.278373241E-1,9.184157372E0,9.844482218E0
1.040553646E1,-3.466804028E0,7.278373241E-1,9.172186852E0,9.832471153E0
1.040753845E1,-3.457227230E0,7.230489254E-1,9.186552048E0,9.842152122E0
1.040954052E1,-3.459621429E0,7.230489254E-1,9.198522568E0,9.854166510E0
1.041154294E1,-3.459621429E0,7.206547260E-1,9.198522568E0,9.853991125E0
1.041354556E1,-3.454833031E0,7.158663273E-1,9.210494041E0,9.863140289E0
1.041554755E1,-3.447650433E0,7.110779285E-1,9.215282440E0,9.864753204E0
1.041754927E1,-3.445256233E0,7.158663273E-1,9.215282440E0,9.864263052E0
1.041955134E1,-3.452438831E0,7.038952708E-1,9.224859238E0,9.874858500E0
1.042155333E1,-3.447650433E0,7.015010715E-1,9.229647636E0,9.877489193E0
1.042355490E1,-3.440467834E0,6.991068721E-1,9.241618156E0,9.886004020E0
1.042555700E1,-3.440467834E0,7.015010715E-1,9.236829758E0,9.881697559E0
1.042755872E1,-3.447650433E0,7.062895298E-1,9.251194954E0,9.897966785E0
1.042955962E1,-3.442862034E0,7.086837292E-1,9.260771751E0,9.905424021E0
1.043156072E1,-3.445256233E0,7.062895298E-1,9.244012833E0,9.890420045E0
1.043356185E1,-3.442862034E0,7.038952708E-1,9.255983353E0,9.900605808E0
1.043556259E1,-3.442862034E0,6.991068721E-1,9.263166428E0,9.906982470E0
1.043756298E1,-3.440467834E0,7.086837292E-1,9.267954826E0,9.911308602E0
1.043956329E1,-3.445256233E0,7.158663273E-1,9.258378029E0,9.904535266E0
1.044156396E1,-3.445256233E0,7.158663273E-1,9.275136948E0,9.920202645E0
1.044356529E1,-3.445256233E0,7.134721279E-1,9.272743225E0,9.917792088E0
1.044556665E1,-3.442862034E0,7.134721279E-1,9.277531624E0,9.921438126E0
1.044756845E1,-3.438073635E0,7.110779285E-1,9.279925346E0,9.921844414E0
1.044956986E1,-3.438073635E0,7.062895298E-1,9.289502144E0,9.930460478E0
1.045157083E1,-3.438073635E0,7.134721279E-1,9.279925346E0,9.922016289E0
1.045357185E1,-3.433285236E0,7.062895298E-1,9.267954826E0,9.908646682E0
1.045557255E1,-3.430891037E0,7.086837292E-1,9.246406555E0,9.887834956E0
1.045757365E1,-3.438073635E0,7.062895298E-1,9.232041359E0,9.876729361E0
1.045957537E1,-3.416525841E0,7.134721279E-1,9.234436035E0,9.872005885E0
1.046157665E1,-3.411737442E0,7.182605267E-1,9.220070839E0,9.857259093E0
1.046357818E1,-3.409343243E0,7.182605267E-1,9.215282440E0,9.851951582E0
1.046557923E1,-3.404554844E0,7.206547260E-1,9.208099365E0,9.843750852E0
1.046758029E1,-3.402160645E0,7.158663273E-1,9.208099365E0,9.842573625E0
1.046958173E1,-3.399766445E0,7.134721279E-1,9.200917244E0,9.834852947E0
1.047158310E1,-3.397372246E0,7.015010715E-1,9.191340446E0,9.824203842E0
1.047358525E1,-3.387795448E0,7.015010715E-1,9.174580574E0,9.805212413E0
1.047558658E1,-3.383007050E0,7.158663273E-1,9.155426979E0,9.786676886E0
1.047758767E1,-3.385401249E0,7.182605267E-1,9.160215378E0,9.792159393E0
1.047958912E1,-3.383007050E0,7.158663273E-1,9.148244858E0,9.779958347E0
1.048159025E1,-3.380612850E0,7.134721279E-1,9.145850182E0,9.776715259E0
1.048359107E1,-3.366247654E0,7.158663273E-1,9.126696587E0,9.754008327E0
1.048559185E1,-3.375824451E0,7.230489254E-1,9.129091263E0,9.760086975E0
1.048759259E1,-3.383007050E0,7.302315235E-1,9.136273384E0,9.769824263E0
1.048959408E1,-3.394978046E0,7.350199223E-1,9.141061783E0,9.778810804E0
1.049159560E1,-3.390189648E0,7.374141216E-1,9.126696587E0,9.763900656E0
1.049359658E1,-3.394978046E0,7.350199223E-1,9.124302864E0,9.763146674E0
1.049559806E1,-3.402160645E0,7.398083210E-1,9.117119789E0,9.759297447E0
1.049759997E1,-3.409343243E0,7.422025204E-1,9.133879662E0,9.777639981E0
1.049960111E1,-3.414131641E0,7.422025204E-1,9.121908188E0,9.768130242E0
1.050160247E1,-3.416525841E0,7.422025204E-1,9.133879662E0,9.780146782E0
1.050360427E1,-3.423708439E0,7.541735172E-1,9.136273384E0,9.785808527E0
1.050560537E1,-3.438073635E0,7.541735172E-1,9.124302864E0,9.779674369E0
1.050760579E1,-3.440467834E0,7.589619160E-1,9.136273384E0,9.792054609E0
1.050960704E1,-3.442862034E0,7.565677166E-1,9.133879662E0,9.790477586E0
1.051160779E1,-3.462015629E0,7.637503147E-1,9.145850182E0,9.808947054E0
1.051360810E1,-3.471592426E0,7.709329724E-1,9.141061783E0,9.808430157E0
1.051560888E1,-3.481169224E0,7.661445141E-1,9.153033257E0,9.822603238E0
1.051760892E1,-3.493140221E0,7.781155705E-1,9.160215378E0,9.834482102E0
1.051960915E1,-3.497928619E0,7.733271718E-1,9.162610054E0,9.838036519E0
1.052160966E1,-3.495534420E0,7.709329724E-1,9.157821655E0,9.832537617E0
1.052361013E1,-3.502717018E0,7.661445141E-1,9.162610054E0,9.839178163E0
1.052561087E1,-3.519476414E0,7.613561153E-1,9.167398453E0,9.849242192E0
1.052761126E1,-3.529053211E0,7.565677166E-1,9.160215378E0,9.845616133E0
1.052961115E1,-3.519476414E0,7.613561153E-1,9.167398453E0,9.849242192E0
